user_id,ip,salario,montomaximo,Entidadtarjeta,historialtransaccion,tipodecomercio,montoTransacción,country_transaction,Fraud
792,21.65.24.159,37843,3784,Metro,7,Gaming,147.0,United Kingdom,0
792,30.105.135.60,37843,3784,Metro,8,Food,104.0,USA,0
792,24.11.130.24,37843,3784,Metro,9,Gaming,29.0,United Kingdom,0
793,214.147.138.118,37303,3730,Monzo,1,Food,14.0,India,0
793,47.19.139.162,37303,3730,Monzo,2,Entertainment,5.0,United Kingdom,0
793,111.117.173.19,37303,3730,Monzo,3,Services,270.0,United Kingdom,0
794,111.175.55.245,36705,3670,Barclays,1,Food,100.0,United Kingdom,0
794,88.12.138.147,36705,3670,Barclays,2,Restaurant,25.0,United Kingdom,0
794,17.219.101.102,36705,3670,Barclays,3,Subscription,5.0,United Kingdom,0
794,173.84.91.164,36705,3670,Barclays,4,Services,338.0,United Kingdom,0
794,43.77.170.100,36705,3670,Barclays,5,Children,212.0,India,0
795,209.8.85.117,23592,2359,RBS,1,Electronics,67.0,United Kingdom,0
795,135.196.252.217,23592,2359,RBS,2,Fashion,10.0,United Kingdom,0
795,46.4.216.223,23592,2359,RBS,3,Electronics,18.0,United Kingdom,0
795,100.221.11.255,23592,2359,RBS,4,Fashion,22.0,United Kingdom,0
795,100.209.112.84,23592,2359,RBS,5,Services,378.0,United Kingdom,0
795,27.200.114.131,23592,2359,RBS,6,Electronics,29.0,Russia,0
795,63.214.83.40,23592,2359,RBS,7,Restaurant,207.0,United Kingdom,0
795,148.53.36.165,23592,2359,RBS,8,Subscription,364.0,United Kingdom,0
795,105.1.112.132,23592,2359,RBS,9,Entertainment,17.0,United Kingdom,0
795,44.163.154.156,23592,2359,RBS,10,Food,235.0,United Kingdom,0
795,139.20.102.36,23592,2359,RBS,11,Fashion,386.0,India,0
795,207.28.181.118,23592,2359,RBS,12,Food,19.0,Russia,0
795,209.186.69.80,23592,2359,RBS,13,Electronics,251.0,India,0
795,91.157.120.143,23592,2359,RBS,14,Gaming,6.0,United Kingdom,0
796,98.167.245.188,25554,2555,Barclays,1,Electronics,14.0,United Kingdom,0
796,110.245.2.94,25554,2555,Barclays,2,Restaurant,182.0,United Kingdom,0
796,48.216.201.139,25554,2555,Barclays,3,Children,13.0,United Kingdom,0
796,27.39.41.233,25554,2555,Barclays,4,Services,383.0,United Kingdom,0
796,111.184.242.115,25554,2555,Barclays,5,Gaming,6.0,United Kingdom,0
796,84.85.115.103,25554,2555,Barclays,6,Fashion,311.0,United Kingdom,0
796,111.192.130.145,25554,2555,Barclays,7,Food,348.0,United Kingdom,0
796,24.15.114.143,25554,2555,Barclays,8,Food,138.0,United Kingdom,0
796,167.127.185.189,25554,2555,Barclays,9,Products,22.0,United Kingdom,0
796,75.170.109.253,25554,2555,Barclays,10,Products,51.0,United Kingdom,0
797,57.170.123.232,28424,2842,Halifax,1,Food,89.0,United Kingdom,0
797,34.203.219.190,28424,2842,Halifax,2,Children,13.0,United Kingdom,0
797,9.8.145.214,28424,2842,Halifax,3,Subscription,15.0,United Kingdom,0
797,128.150.31.253,28424,2842,Halifax,4,Children,25.0,United Kingdom,0
797,37.149.167.93,28424,2842,Halifax,5,Fashion,367.0,United Kingdom,0
797,133.14.109.210,28424,2842,Halifax,6,Fashion,8535.22,China,1
797,64.42.138.114,28424,2842,Halifax,7,Services,6.0,USA,0
797,204.106.231.156,28424,2842,Halifax,8,Food,17.0,United Kingdom,0
797,220.169.49.11,28424,2842,Halifax,9,Services,198.0,United Kingdom,0
797,105.157.21.45,28424,2842,Halifax,10,Subscription,207.0,USA,0
797,53.35.114.219,28424,2842,Halifax,11,Restaurant,45.0,United Kingdom,0
797,76.147.240.38,28424,2842,Halifax,12,Entertainment,258.0,USA,0
798,148.143.173.14,46231,4623,RBS,1,Entertainment,312.0,United Kingdom,0
798,163.155.216.205,46231,4623,RBS,2,Electronics,386.0,Russia,0
798,71.120.192.152,46231,4623,RBS,3,Restaurant,30.0,India,1
798,215.20.204.245,46231,4623,RBS,4,Children,349.0,United Kingdom,0
798,131.182.46.152,46231,4623,RBS,5,Entertainment,363.0,United Kingdom,0
798,25.229.126.33,46231,4623,RBS,6,Fashion,15.0,United Kingdom,0
798,83.39.14.15,46231,4623,RBS,7,Fashion,312.0,United Kingdom,0
798,31.222.142.29,46231,4623,RBS,8,Electronics,257.0,United Kingdom,0
798,121.43.77.166,46231,4623,RBS,9,Products,241.0,United Kingdom,0
798,161.213.224.155,46231,4623,RBS,10,Services,21.0,USA,0
799,56.137.83.150,17903,1790,Halifax,1,Subscription,23.0,United Kingdom,0
799,126.46.216.118,17903,1790,Halifax,2,Fashion,4896.25,United Kingdom,1
799,34.149.28.151,17903,1790,Halifax,3,Entertainment,4928.96,United Kingdom,1
799,89.253.112.94,17903,1790,Halifax,4,Gaming,190.0,United Kingdom,0
799,92.193.10.97,17903,1790,Halifax,5,Food,23.0,United Kingdom,0
799,68.53.7.49,17903,1790,Halifax,6,Gaming,15.0,United Kingdom,0
799,159.24.74.38,17903,1790,Halifax,7,Gaming,18.0,United Kingdom,0
799,179.94.244.130,17903,1790,Halifax,8,Food,85.0,United Kingdom,0
799,125.223.39.190,17903,1790,Halifax,9,Entertainment,51.0,United Kingdom,0
799,92.28.29.206,17903,1790,Halifax,10,Restaurant,16.0,United Kingdom,0
799,94.63.218.229,17903,1790,Halifax,11,Electronics,8.0,United Kingdom,0
799,29.70.231.164,17903,1790,Halifax,12,Electronics,134.0,United Kingdom,0
799,102.235.110.40,17903,1790,Halifax,13,Children,53.0,United Kingdom,0
800,41.95.15.59,66678,6668,Barclays,1,Products,318.0,United Kingdom,0
800,38.65.119.78,66678,6668,Barclays,2,Electronics,15.0,United Kingdom,0
800,104.229.189.36,66678,6668,Barclays,3,Subscription,147.0,India,0
800,204.207.56.178,66678,6668,Barclays,4,Products,257.0,United Kingdom,0
800,215.106.12.72,66678,6668,Barclays,5,Electronics,59.0,China,0
800,213.153.36.196,66678,6668,Barclays,6,Restaurant,286.0,United Kingdom,0
800,211.202.192.132,66678,6668,Barclays,7,Fashion,24.0,United Kingdom,0
800,123.178.14.226,66678,6668,Barclays,8,Electronics,246.0,United Kingdom,0
800,46.197.137.147,66678,6668,Barclays,9,Subscription,17.0,United Kingdom,0
800,176.20.231.35,66678,6668,Barclays,10,Food,255.0,United Kingdom,0
800,53.63.80.248,66678,6668,Barclays,11,Food,291.0,United Kingdom,0
800,167.31.19.251,66678,6668,Barclays,12,Electronics,17.0,India,0
801,40.65.15.206,41188,4119,RBS,1,Fashion,253.0,United Kingdom,0
801,77.63.106.217,41188,4119,RBS,2,Children,185.0,United Kingdom,0
801,162.197.233.88,41188,4119,RBS,3,Children,14.0,Russia,0
801,64.219.201.20,41188,4119,RBS,4,Food,16.0,China,0
801,114.136.29.35,41188,4119,RBS,5,Subscription,376.0,United Kingdom,0
801,146.57.254.156,41188,4119,RBS,6,Subscription,20.0,India,0
801,170.221.139.141,41188,4119,RBS,7,Fashion,9.0,United Kingdom,0
801,60.177.141.220,41188,4119,RBS,8,Subscription,29.0,USA,0
801,137.180.140.19,41188,4119,RBS,9,Subscription,290.0,United Kingdom,0
801,55.26.47.155,41188,4119,RBS,10,Fashion,24.0,United Kingdom,0
801,43.225.157.73,41188,4119,RBS,11,Children,235.0,United Kingdom,0
801,83.210.213.234,41188,4119,RBS,12,Fashion,26.0,United Kingdom,0
801,163.244.56.208,41188,4119,RBS,13,Gaming,13.0,United Kingdom,0
801,66.48.164.6,41188,4119,RBS,14,Services,10.0,United Kingdom,0
802,11.119.113.9,66516,6652,Barlcays,1,Products,28.0,United Kingdom,0
802,128.139.135.254,66516,6652,Barlcays,2,Electronics,77.0,United Kingdom,0
802,161.112.87.159,66516,6652,Barlcays,3,Gaming,17.0,United Kingdom,0
802,218.200.83.132,66516,6652,Barlcays,4,Gaming,11.0,United Kingdom,0
802,192.163.4.187,66516,6652,Barlcays,5,Food,335.0,United Kingdom,0
802,194.253.36.245,66516,6652,Barlcays,6,Restaurant,17.0,United Kingdom,0
803,216.252.87.254,26334,2633,HSBC,1,Electronics,6.0,United Kingdom,0
803,142.91.75.223,26334,2633,HSBC,2,Fashion,155.0,United Kingdom,0
803,217.182.104.120,26334,2633,HSBC,3,Subscription,20.0,China,0
803,106.62.97.142,26334,2633,HSBC,4,Food,83.0,USA,0
803,210.75.145.251,26334,2633,HSBC,5,Electronics,8.0,United Kingdom,0
803,99.168.252.250,26334,2633,HSBC,6,Fashion,5.0,United Kingdom,0
803,85.231.71.93,26334,2633,HSBC,7,Entertainment,123.0,India,0
804,220.20.118.141,32698,3270,Barlcays,1,Electronics,24.0,India,0
804,121.98.141.57,32698,3270,Barlcays,2,Entertainment,25.0,India,0
804,142.124.228.244,32698,3270,Barlcays,3,Electronics,18.0,United Kingdom,0
804,149.63.62.96,32698,3270,Barlcays,4,Restaurant,10.0,United Kingdom,0
804,131.51.186.97,32698,3270,Barlcays,5,Fashion,12.0,United Kingdom,0
804,94.15.160.18,32698,3270,Barlcays,6,Food,25.0,India,0
804,118.75.73.155,32698,3270,Barlcays,7,Subscription,12.0,United Kingdom,0
805,92.122.145.223,28242,2824,Barclays,1,Food,15.0,United Kingdom,0
805,157.94.108.242,28242,2824,Barclays,2,Children,79.0,United Kingdom,0
805,79.28.221.197,28242,2824,Barclays,3,Services,7.0,United Kingdom,0
805,212.52.69.152,28242,2824,Barclays,4,Children,313.0,China,0
805,134.136.199.139,28242,2824,Barclays,5,Electronics,5.0,United Kingdom,0
805,101.252.123.39,28242,2824,Barclays,6,Fashion,19.0,United Kingdom,0
805,200.30.201.62,28242,2824,Barclays,7,Products,14.0,United Kingdom,0
805,96.9.185.127,28242,2824,Barclays,8,Food,13.0,United Kingdom,0
805,109.202.116.158,28242,2824,Barclays,9,Entertainment,22.0,United Kingdom,0
805,212.171.31.215,28242,2824,Barclays,10,Services,24.0,Russia,0
805,61.125.167.121,28242,2824,Barclays,11,Fashion,19.0,USA,0
805,156.45.171.108,28242,2824,Barclays,12,Subscription,29.0,United Kingdom,0
805,1.213.100.9,28242,2824,Barclays,13,Products,124.0,United Kingdom,0
805,217.114.216.113,28242,2824,Barclays,14,Restaurant,29.0,United Kingdom,0
805,28.35.61.75,28242,2824,Barclays,15,Children,14.0,United Kingdom,0
806,27.198.146.7,19282,1928,Barlcays,1,Services,11.0,United Kingdom,0
806,20.132.211.142,19282,1928,Barlcays,2,Restaurant,5.0,Russia,0
806,173.67.75.123,19282,1928,Barlcays,3,Products,351.0,United Kingdom,0
806,74.0.110.19,19282,1928,Barlcays,4,Entertainment,394.0,United Kingdom,0
806,141.164.99.19,19282,1928,Barlcays,5,Subscription,373.0,United Kingdom,0
806,95.208.135.249,19282,1928,Barlcays,6,Services,361.0,United Kingdom,0
806,61.222.2.207,19282,1928,Barlcays,7,Electronics,363.0,United Kingdom,0
806,223.5.87.126,19282,1928,Barlcays,8,Subscription,17.0,United Kingdom,0
806,218.45.2.4,19282,1928,Barlcays,9,Entertainment,13.0,China,0
806,223.177.207.222,19282,1928,Barlcays,10,Fashion,13.0,Russia,0
806,179.45.99.40,19282,1928,Barlcays,11,Products,58.0,United Kingdom,0
806,73.35.196.220,19282,1928,Barlcays,12,Food,12.0,India,0
807,139.118.92.33,5000,500,Lloyds,1,Products,68.0,United Kingdom,0
807,169.129.210.195,5000,500,Lloyds,2,Entertainment,17.0,United Kingdom,0
807,93.248.113.28,5000,500,Lloyds,3,Fashion,23.0,India,0
807,39.38.247.174,5000,500,Lloyds,4,Subscription,167.0,Russia,0
807,33.213.71.156,5000,500,Lloyds,5,Restaurant,20.0,United Kingdom,0
807,147.76.4.134,5000,500,Lloyds,6,Fashion,25.0,United Kingdom,0
807,145.213.141.209,5000,500,Lloyds,7,Children,327.0,United Kingdom,0
807,194.6.97.117,5000,500,Lloyds,8,Services,17.0,United Kingdom,0
807,200.184.100.236,5000,500,Lloyds,9,Food,11.0,United Kingdom,0
807,136.57.235.9,5000,500,Lloyds,10,Subscription,78.0,United Kingdom,0
808,59.91.53.39,49770,4977,RBS,1,Services,319.0,United Kingdom,0
808,164.143.155.143,49770,4977,RBS,2,Food,8.0,United Kingdom,0
808,74.135.169.47,49770,4977,RBS,3,Food,67.0,United Kingdom,0
808,101.181.61.104,49770,4977,RBS,4,Food,27.0,Russia,1
808,178.112.127.32,49770,4977,RBS,5,Products,260.0,United Kingdom,0
808,75.63.185.237,49770,4977,RBS,6,Subscription,8.0,Russia,0
808,176.108.125.129,49770,4977,RBS,7,Services,370.0,India,0
808,135.221.23.90,49770,4977,RBS,8,Children,24.0,United Kingdom,0
808,150.182.225.86,49770,4977,RBS,9,Restaurant,22.0,United Kingdom,0
808,129.114.98.92,49770,4977,RBS,10,Services,29.0,United Kingdom,0
808,3.206.25.186,49770,4977,RBS,11,Products,17.0,Russia,0
808,23.111.99.234,49770,4977,RBS,12,Products,85.0,Russia,0
808,187.47.183.176,49770,4977,RBS,13,Restaurant,9167.63,China,1
808,128.131.141.12,49770,4977,RBS,14,Products,335.0,China,0
808,158.82.57.76,49770,4977,RBS,15,Services,19161.58,India,1
809,211.149.220.0,65815,6582,HSBC,1,Restaurant,176.0,Russia,0
809,178.113.21.81,65815,6582,HSBC,2,Subscription,54.0,United Kingdom,0
809,174.255.67.82,65815,6582,HSBC,3,Entertainment,377.0,United Kingdom,0
809,167.162.13.160,65815,6582,HSBC,4,Restaurant,223.0,Russia,0
809,39.155.211.213,65815,6582,HSBC,5,Gaming,245.0,United Kingdom,1
809,8.43.76.4,65815,6582,HSBC,6,Fashion,376.0,USA,0
809,129.161.167.174,65815,6582,HSBC,7,Electronics,68.0,United Kingdom,0
809,43.199.207.75,65815,6582,HSBC,8,Products,370.0,United Kingdom,0
809,85.198.247.225,65815,6582,HSBC,9,Products,138.0,United Kingdom,0
809,211.177.247.77,65815,6582,HSBC,10,Products,273.0,United Kingdom,0
809,107.127.193.129,65815,6582,HSBC,11,Restaurant,289.0,United Kingdom,0
809,218.165.85.225,65815,6582,HSBC,12,Entertainment,49.0,China,0
809,192.231.79.249,65815,6582,HSBC,13,Subscription,27.0,United Kingdom,1
809,74.68.20.105,65815,6582,HSBC,14,Products,216.0,USA,0
810,60.60.207.193,36456,3646,Barclays,1,Entertainment,137.0,United Kingdom,0
810,32.130.51.200,36456,3646,Barclays,2,Fashion,11.0,United Kingdom,0
810,128.33.76.58,36456,3646,Barclays,3,Gaming,6.0,United Kingdom,0
810,9.53.24.49,36456,3646,Barclays,4,Subscription,29.0,United Kingdom,0
810,213.171.210.78,36456,3646,Barclays,5,Food,10.0,United Kingdom,0
810,57.96.219.67,36456,3646,Barclays,6,Subscription,394.0,United Kingdom,0
810,73.30.51.54,36456,3646,Barclays,7,Children,18.0,United Kingdom,0
811,57.7.223.133,34123,3412,Halifax,1,Fashion,25.0,United Kingdom,0
811,66.84.60.206,34123,3412,Halifax,2,Products,30.0,United Kingdom,0
811,168.93.134.88,34123,3412,Halifax,3,Subscription,6.0,United Kingdom,0
811,59.53.131.65,34123,3412,Halifax,4,Gaming,29.0,United Kingdom,0
811,174.47.251.134,34123,3412,Halifax,5,Electronics,28.0,United Kingdom,0
811,4.72.169.232,34123,3412,Halifax,6,Gaming,17.0,Russia,0
811,150.101.42.216,34123,3412,Halifax,7,Entertainment,46.0,United Kingdom,0
811,204.3.72.133,34123,3412,Halifax,8,Restaurant,28.0,China,0
811,108.184.52.116,34123,3412,Halifax,9,Food,140.0,China,0
811,85.173.46.101,34123,3412,Halifax,10,Products,9.0,Russia,0
812,35.20.205.67,21589,2159,RBS,1,Food,133.0,Russia,0
812,50.222.243.28,21589,2159,RBS,2,Products,362.0,United Kingdom,0
812,211.116.237.89,21589,2159,RBS,3,Entertainment,252.0,United Kingdom,0
812,131.25.170.86,21589,2159,RBS,4,Products,284.0,Russia,0
812,183.242.248.40,21589,2159,RBS,5,Services,223.0,United Kingdom,0
812,194.249.141.118,21589,2159,RBS,6,Fashion,37.0,USA,0
812,181.254.80.154,21589,2159,RBS,7,Gaming,394.0,United Kingdom,0
813,72.110.189.22,25040,2504,Lloyds,1,Gaming,172.0,United Kingdom,0
813,66.78.79.13,25040,2504,Lloyds,2,Products,29.0,United Kingdom,0
813,214.139.38.215,25040,2504,Lloyds,3,Subscription,237.0,United Kingdom,0
813,2.120.232.220,25040,2504,Lloyds,4,Gaming,7.0,United Kingdom,0
813,60.41.138.23,25040,2504,Lloyds,5,Entertainment,382.0,United Kingdom,0
813,201.160.80.238,25040,2504,Lloyds,6,Entertainment,9.0,United Kingdom,0
813,185.237.160.84,25040,2504,Lloyds,7,Children,298.0,United Kingdom,0
813,203.49.30.248,25040,2504,Lloyds,8,Restaurant,21.0,Russia,0
813,80.97.17.200,25040,2504,Lloyds,9,Restaurant,17.0,United Kingdom,0
813,175.16.68.41,25040,2504,Lloyds,10,Products,6.0,United Kingdom,0
813,144.144.173.9,25040,2504,Lloyds,11,Services,16.0,United Kingdom,0
813,104.184.63.116,25040,2504,Lloyds,12,Restaurant,5.0,United Kingdom,0
814,209.15.218.74,35185,3518,Barlcays,1,Services,198.0,India,0
814,116.208.16.249,35185,3518,Barlcays,2,Electronics,25.0,United Kingdom,0
814,174.180.115.101,35185,3518,Barlcays,3,Gaming,368.0,United Kingdom,0
814,201.116.36.38,35185,3518,Barlcays,4,Restaurant,288.0,United Kingdom,0
814,186.128.134.206,35185,3518,Barlcays,5,Gaming,382.0,United Kingdom,0
814,57.101.74.97,35185,3518,Barlcays,6,Services,28.0,United Kingdom,0
814,80.205.221.37,35185,3518,Barlcays,7,Products,13.0,USA,0
814,12.129.142.159,35185,3518,Barlcays,8,Fashion,177.0,United Kingdom,0
814,36.28.90.57,35185,3518,Barlcays,9,Restaurant,45.0,United Kingdom,0
814,20.71.158.0,35185,3518,Barlcays,10,Entertainment,28.0,United Kingdom,0
814,79.4.84.229,35185,3518,Barlcays,11,Electronics,224.0,China,0
814,197.60.34.225,35185,3518,Barlcays,12,Entertainment,30.0,United Kingdom,0
815,133.241.116.58,40499,4050,Halifax,1,Subscription,162.0,United Kingdom,0
815,4.125.225.94,40499,4050,Halifax,2,Entertainment,22.0,United Kingdom,0
815,184.74.219.238,40499,4050,Halifax,3,Products,151.0,United Kingdom,0
815,52.140.104.211,40499,4050,Halifax,4,Restaurant,7.0,Russia,0
815,108.115.174.161,40499,4050,Halifax,5,Food,305.0,United Kingdom,0
815,147.190.179.30,40499,4050,Halifax,6,Electronics,5.0,United Kingdom,0
815,202.63.177.192,40499,4050,Halifax,7,Subscription,25.0,United Kingdom,0
815,29.0.75.149,40499,4050,Halifax,8,Electronics,287.0,United Kingdom,0
815,152.13.18.130,40499,4050,Halifax,9,Restaurant,28.0,China,0
815,218.41.33.72,40499,4050,Halifax,10,Subscription,7.0,USA,0
815,11.193.18.151,40499,4050,Halifax,11,Subscription,18.0,India,0
815,61.53.224.139,40499,4050,Halifax,12,Services,356.0,United Kingdom,0
815,130.114.94.247,40499,4050,Halifax,13,Subscription,25.0,China,0
815,48.245.102.185,40499,4050,Halifax,14,Fashion,369.0,United Kingdom,1
815,209.47.235.247,40499,4050,Halifax,15,Services,354.0,USA,0
816,198.147.137.198,42683,4268,Barclays,1,Services,318.0,India,0
816,31.25.149.81,42683,4268,Barclays,2,Subscription,305.0,United Kingdom,0
816,98.209.237.88,42683,4268,Barclays,3,Children,300.0,United Kingdom,0
816,113.225.144.75,42683,4268,Barclays,4,Fashion,355.0,China,0
816,13.213.84.114,42683,4268,Barclays,5,Fashion,30.0,China,0
816,64.30.157.26,42683,4268,Barclays,6,Services,309.0,China,0
816,166.128.163.184,42683,4268,Barclays,7,Entertainment,175.0,USA,0
817,175.168.240.9,12219,1222,Metro,1,Subscription,15.0,United Kingdom,0
817,207.71.96.221,12219,1222,Metro,2,Services,19.0,United Kingdom,0
817,39.250.250.208,12219,1222,Metro,3,Gaming,212.0,China,0
817,186.214.100.43,12219,1222,Metro,4,Products,359.0,United Kingdom,0
817,62.57.145.209,12219,1222,Metro,5,Restaurant,128.0,China,0
817,91.90.78.216,12219,1222,Metro,6,Food,10.0,United Kingdom,0
817,69.240.7.191,12219,1222,Metro,7,Gaming,231.0,China,0
817,183.143.149.39,12219,1222,Metro,8,Gaming,219.0,United Kingdom,0
817,150.192.158.131,12219,1222,Metro,9,Food,28.0,United Kingdom,0
817,153.214.152.226,12219,1222,Metro,10,Food,85.0,United Kingdom,0
817,64.206.215.243,12219,1222,Metro,11,Food,381.0,United Kingdom,0
817,45.1.230.110,12219,1222,Metro,12,Fashion,19.0,United Kingdom,0
817,138.44.30.4,12219,1222,Metro,13,Gaming,357.0,United Kingdom,0
817,72.200.98.187,12219,1222,Metro,14,Entertainment,19.0,United Kingdom,0
818,159.186.124.20,38174,3817,Barclays,1,Fashion,365.0,Russia,0
818,21.92.43.53,38174,3817,Barclays,2,Fashion,27.0,United Kingdom,0
818,26.23.141.135,38174,3817,Barclays,3,Children,9.0,United Kingdom,0
818,215.217.206.69,38174,3817,Barclays,4,Subscription,42.0,United Kingdom,0
818,70.85.230.227,38174,3817,Barclays,5,Food,46.0,United Kingdom,0
818,119.204.124.179,38174,3817,Barclays,6,Children,20.0,United Kingdom,0
818,221.89.44.100,38174,3817,Barclays,7,Gaming,10512.16,United Kingdom,1
818,146.232.135.144,38174,3817,Barclays,8,Entertainment,276.0,United Kingdom,0
818,203.129.240.105,38174,3817,Barclays,9,Services,29.0,United Kingdom,0
818,110.144.38.119,38174,3817,Barclays,10,Gaming,20.0,United Kingdom,0
818,85.196.94.111,38174,3817,Barclays,11,Subscription,12.0,United Kingdom,0
818,65.220.197.45,38174,3817,Barclays,12,Products,61.0,United Kingdom,0
818,67.198.97.114,38174,3817,Barclays,13,Gaming,8.0,United Kingdom,0
818,20.79.135.127,38174,3817,Barclays,14,Entertainment,220.0,United Kingdom,0
819,184.100.29.45,14057,1406,Barlcays,1,Products,15.0,USA,0
819,2.32.58.82,14057,1406,Barlcays,2,Electronics,10.0,China,0
819,23.142.22.236,14057,1406,Barlcays,3,Restaurant,350.0,China,0
819,157.109.159.126,14057,1406,Barlcays,4,Food,120.0,USA,0
820,199.122.174.3,32213,3221,Barclays,1,Restaurant,27.0,United Kingdom,0
820,173.234.82.185,32213,3221,Barclays,2,Children,7.0,United Kingdom,0
820,74.55.117.174,32213,3221,Barclays,3,Electronics,23.0,United Kingdom,0
820,41.0.91.248,32213,3221,Barclays,4,Products,229.0,Russia,0
820,72.50.72.169,32213,3221,Barclays,5,Fashion,199.0,United Kingdom,0
820,137.222.32.181,32213,3221,Barclays,6,Services,23.0,United Kingdom,0
820,208.149.194.185,32213,3221,Barclays,7,Products,29.0,United Kingdom,0
820,45.118.200.226,32213,3221,Barclays,8,Products,8.0,Russia,0
820,33.64.212.113,32213,3221,Barclays,9,Children,23.0,India,0
820,33.124.79.30,32213,3221,Barclays,10,Services,13.0,Russia,0
820,209.236.211.192,32213,3221,Barclays,11,Children,26.0,United Kingdom,0
821,223.49.39.146,7168,717,Monzo,1,Food,12.0,Russia,0
821,95.253.80.125,7168,717,Monzo,2,Restaurant,15.0,United Kingdom,0
821,196.116.240.160,7168,717,Monzo,3,Subscription,30.0,Russia,0
821,146.154.95.253,7168,717,Monzo,4,Entertainment,22.0,United Kingdom,0
821,107.247.137.252,7168,717,Monzo,5,Electronics,29.0,China,0
821,65.244.15.175,7168,717,Monzo,6,Electronics,339.0,United Kingdom,0
821,121.71.249.41,7168,717,Monzo,7,Restaurant,25.0,United Kingdom,0
821,49.255.136.140,7168,717,Monzo,8,Products,14.0,United Kingdom,0
822,98.241.5.89,52524,5252,Barclays,1,Electronics,9.0,Russia,0
822,90.18.230.192,52524,5252,Barclays,2,Restaurant,22.0,China,0
822,177.182.29.216,52524,5252,Barclays,3,Children,382.0,USA,0
822,96.104.183.169,52524,5252,Barclays,4,Restaurant,18.0,USA,0
822,221.148.74.94,52524,5252,Barclays,5,Subscription,18.0,China,0
822,2.36.51.61,52524,5252,Barclays,6,Products,14.0,United Kingdom,0
822,147.116.178.181,52524,5252,Barclays,7,Food,13.0,United Kingdom,0
822,136.114.217.38,52524,5252,Barclays,8,Electronics,18.0,United Kingdom,0
822,94.224.28.62,52524,5252,Barclays,9,Food,18.0,United Kingdom,0
822,42.55.36.104,52524,5252,Barclays,10,Fashion,220.0,United Kingdom,0
822,46.216.111.69,52524,5252,Barclays,11,Gaming,30.0,USA,0
822,98.253.206.18,52524,5252,Barclays,12,Entertainment,139.0,United Kingdom,0
822,154.75.209.77,52524,5252,Barclays,13,Subscription,6.0,United Kingdom,0
822,46.167.23.196,52524,5252,Barclays,14,Electronics,266.0,United Kingdom,0
822,199.96.222.100,52524,5252,Barclays,15,Children,140.0,Russia,0
822,222.59.57.154,52524,5252,Barclays,16,Food,388.0,United Kingdom,0
822,97.69.3.246,52524,5252,Barclays,17,Subscription,365.0,China,0
822,143.165.213.88,52524,5252,Barclays,18,Food,8.0,United Kingdom,0
822,91.108.194.191,52524,5252,Barclays,19,Restaurant,26.0,United Kingdom,0
822,169.63.11.28,52524,5252,Barclays,20,Subscription,8.0,China,0
822,29.115.4.165,52524,5252,Barclays,21,Children,17.0,United Kingdom,0
822,189.63.234.136,52524,5252,Barclays,22,Restaurant,252.0,United Kingdom,0
823,75.129.87.107,32226,3223,Lloyds,1,Entertainment,26.0,United Kingdom,0
823,69.35.177.157,32226,3223,Lloyds,2,Gaming,26.0,United Kingdom,0
823,167.60.113.161,32226,3223,Lloyds,3,Children,32.0,China,0
823,169.43.28.29,32226,3223,Lloyds,4,Entertainment,31.0,United Kingdom,0
823,182.179.144.212,32226,3223,Lloyds,5,Fashion,10.0,India,0
823,32.124.236.120,32226,3223,Lloyds,6,Products,28.0,United Kingdom,0
823,22.10.145.109,32226,3223,Lloyds,7,Restaurant,18.0,China,0
823,71.81.46.61,32226,3223,Lloyds,8,Restaurant,22.0,United Kingdom,0
823,13.89.17.164,32226,3223,Lloyds,9,Fashion,391.0,United Kingdom,0
824,206.218.92.166,27172,2717,Halifax,1,Electronics,64.0,United Kingdom,0
824,43.244.209.5,27172,2717,Halifax,2,Food,21.0,India,0
824,7.35.151.174,27172,2717,Halifax,3,Children,366.0,United Kingdom,0
824,134.253.157.87,27172,2717,Halifax,4,Services,12.0,India,1
824,44.192.159.246,27172,2717,Halifax,5,Gaming,60.0,China,0
824,211.177.169.220,27172,2717,Halifax,6,Entertainment,366.0,United Kingdom,0
824,43.31.55.9,27172,2717,Halifax,7,Children,110.0,Russia,0
824,48.227.196.133,27172,2717,Halifax,8,Children,387.0,United Kingdom,0
824,146.98.142.40,27172,2717,Halifax,9,Entertainment,263.0,United Kingdom,0
824,99.171.189.137,27172,2717,Halifax,10,Electronics,206.0,USA,0
825,140.117.146.34,37450,3745,Lloyds,1,Services,357.0,United Kingdom,0
825,63.161.222.190,37450,3745,Lloyds,2,Entertainment,160.0,United Kingdom,0
825,139.124.71.5,37450,3745,Lloyds,3,Entertainment,18.0,Russia,0
825,203.162.101.45,37450,3745,Lloyds,4,Entertainment,360.0,United Kingdom,0
825,67.230.190.87,37450,3745,Lloyds,5,Fashion,107.0,United Kingdom,0
825,52.140.94.133,37450,3745,Lloyds,6,Products,11.0,United Kingdom,0
826,109.13.169.60,49723,4972,Barclays,1,Gaming,226.0,United Kingdom,0
826,156.165.53.20,49723,4972,Barclays,2,Gaming,9739.45,United Kingdom,1
826,20.108.149.167,49723,4972,Barclays,3,Products,335.0,India,0
826,168.230.184.79,49723,4972,Barclays,4,Electronics,279.0,USA,0
826,221.43.241.124,49723,4972,Barclays,5,Services,266.0,United Kingdom,0
826,63.201.231.36,49723,4972,Barclays,6,Restaurant,319.0,India,0
